state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,new_votes_relevant,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg,counties_partition,total_votes_count
Maryland (EV: 10),2020-11-05 20:48:22.279000,Biden,Trump,1367129,759962,607167,836592,0,0,0,0,1416,2019,0.8539660827296874,0.0,0.512,{},2165706
Maryland (EV: 10),2020-11-05 19:45:41.212000,Biden,Trump,1367129,759962,607167,836592,0,0,0,0,1416,2019,0.8539660827296874,0.0,0.512,{},2165706
Maryland (EV: 10),2020-11-05 19:21:26.906000,Biden,Trump,1367129,759962,607167,836592,0,0,0,0,1416,2019,0.8539660827296874,0.0,0.512,{},2165706
Maryland (EV: 10),2020-11-05 16:59:05.814000,Biden,Trump,1367129,759962,607167,836592,0,0,0,0,1416,2019,0.8539660827296874,0.0,0.512,{},2165706
Maryland (EV: 10),2020-11-05 02:58:35.521000,Biden,Trump,1367129,759962,607167,836592,0,0,0,0,1416,2019,0.8539660827296874,0.0,0.512,{},2165706
Maryland (EV: 10),2020-11-05 02:43:35.132000,Biden,Trump,1367129,759962,607167,836592,0,0,0,0,1416,2019,0.8539660827296874,0.0,0.512,{},2165706
Maryland (EV: 10),2020-11-04 22:54:27.393000,Biden,Trump,1367129,759962,607167,836592,0,0,0,0,1416,2019,0.8539660827296874,0.0,0.512,{},2165706
Maryland (EV: 10),2020-11-04 22:52:13.193000,Biden,Trump,1367129,759962,607167,836592,0,0,0,0,1416,2019,0.8539660827296874,0.0,0.512,{},2165706
Maryland (EV: 10),2020-11-04 22:31:46.167000,Biden,Trump,1367129,759962,607167,836592,0,0,0,0,1416,2019,0.8539660827296874,0.0,0.512,{},2165706
Maryland (EV: 10),2020-11-04 21:29:17.571000,Biden,Trump,1367129,759962,607167,836592,19697,18989,0.639212175470009,0.36078782452999103,1416,2019,0.8539660827296874,0.011351292516960765,0.512,"{'Baltimore': 7146, ""Prince George's"": 12551}",2165706
Maryland (EV: 10),2020-11-04 18:40:57.265000,Biden,Trump,1354991,753111,601880,856289,504,489,0.40081799591002043,0.5991820040899796,1405,2019,0.8426147902127267,0.00014870767930585949,0.6198,{'Anne Arundel': 504},2146009
Maryland (EV: 10),2020-11-04 16:19:06.316000,Biden,Trump,1354795,752818,601977,856793,12018,11741,0.21914658035942425,0.7808534196405758,1405,2019,0.8424660825334208,0.0010487888654711064,0.6184,"{'Allegany': 8256, 'Anne Arundel': 2275, 'Baltimore City': 613, 'Howard': 874}",2145505
Maryland (EV: 10),2020-11-04 15:32:47.244000,Biden,Trump,1352222,743650,608572,868811,25705,24909,0.48604921915773414,0.5139507808422659,1398,2019,0.8414172936679497,0.009594563575052395,0.5139507808422659,{'Baltimore': 25705},2133487
Maryland (EV: 10),2020-11-04 13:28:22.084000,Biden,Trump,1340115,730848,609267,894516,0,0,0,0,1384,2019,0.8318227300928973,-0.1681772699071027,,{},2107782
Maine (EV: 4),2020-11-07 02:12:08.623000,Biden,Trump,419309,340512,78797,76224,877,837,0.4384707287933094,0.5615292712066906,423,552,1.001596096535044,0.005202943393966986,0.5014666666666666,"{'Cumberland': 1, 'Franklin': 504, 'Lincoln': 357, 'Oxford': 15}",783776
Maine (EV: 4),2020-11-07 01:05:24.698000,Biden,Trump,418942,340042,78900,77101,765,748,0.43449197860962563,0.5655080213903744,421,552,0.9963931531410769,0.004401688569620532,0.49966666666666665,{'Aroostook': 765},782899
Maine (EV: 4),2020-11-07 00:43:16.391000,Biden,Trump,418617,339619,78998,77866,538,531,0.3163841807909604,0.6836158192090396,420,552,0.9919914645714564,0.0022433047884736768,0.49696666666666667,{'Washington': 538},782134
Maine (EV: 4),2020-11-06 23:49:59.234000,Biden,Trump,418449,339256,79193,78404,405,394,0.47208121827411165,0.5279187817258884,419,552,0.9897481597829827,0.0024566661212680474,0.49293333333333333,{'Kennebec': 405},781596
Maine (EV: 4),2020-11-06 23:33:12.711000,Biden,Trump,418263,339048,79215,78809,266,261,0.5057471264367817,0.4942528735632184,418,552,0.9872914936617146,0.0017115865841388356,0.492,{'Hancock': 266},781191
Maine (EV: 4),2020-11-06 22:50:34.370000,Biden,Trump,418131,338919,79212,79075,731,711,0.37271448663853723,0.6272855133614628,417,552,0.9855799070775758,0.003455296125506213,0.49166666666666664,{'Penobscot': 731},780925
Maine (EV: 4),2020-11-06 20:25:45.237000,Biden,Trump,417866,338473,79393,79806,491,481,0.3076923076923077,0.6923076923076923,416,552,0.9821246109520696,0.0018928183944820764,0.4876333333333333,{'Piscataquis': 491},780194
Maine (EV: 4),2020-11-06 19:25:09.947000,Biden,Trump,417718,338140,79578,80297,644,623,0.3756019261637239,0.6243980738362761,415,552,0.9802317925575875,0.0029842593048722277,0.48383333333333334,{'Waldo': 644},779703
Maine (EV: 4),2020-11-06 19:22:14.276000,Biden,Trump,417484,337751,79733,80941,100,97,0.3608247422680413,0.6391752577319587,414,552,0.9772475332527153,0.00044121860590862205,0.48133333333333334,{'Washington': 100},779059
Maine (EV: 4),2020-11-06 18:51:26.274000,Biden,Trump,417449,337689,79760,81041,2031,1966,0.3631739572736521,0.6368260427263479,413,552,0.9768063146468067,0.008791092405471379,0.4809,"{'Franklin': 888, 'Penobscot': 1143}",778959
Maine (EV: 4),2020-11-06 18:40:11.567000,Biden,Trump,416735,336437,80298,83072,551,534,0.5674157303370786,0.43258426966292135,410,552,0.9680152222413353,0.003614939801907413,0.4731666666666667,{'Lincoln': 551},776928
Maine (EV: 4),2020-11-06 16:39:04.025000,Biden,Trump,416432,336206,80226,83623,130,119,0.31932773109243695,0.680672268907563,409,552,0.9644002824394279,0.00048333236911879407,0.4753,{'Washington': 130},776377
Maine (EV: 4),2020-11-06 15:52:39.129000,Biden,Trump,416394,336125,80269,83753,2296,2220,0.4666666666666667,0.5333333333333333,408,552,0.9639169500703091,0.011922527277847261,0.4748,{'Cumberland': 2296},776247
Maine (EV: 4),2020-11-06 15:11:34.806000,Biden,Trump,415358,334941,80417,86049,988,955,0.4345549738219895,0.5654450261780105,407,552,0.9519944227924618,0.004584362394083552,0.4679333333333333,{'Knox': 988},773951
Maine (EV: 4),2020-11-06 14:50:57.726000,Biden,Trump,414943,334401,80542,87037,827,796,0.507537688442211,0.49246231155778897,406,552,0.9474100603983783,0.004419525644228872,0.45993333333333336,{'Oxford': 827},772963
Maine (EV: 4),2020-11-06 14:43:04.402000,Biden,Trump,414539,334009,80530,87864,829,809,0.36959208899876395,0.630407911001236,405,552,0.9429905347541494,0.003097289452699048,0.4594666666666667,"{'Penobscot': 206, 'Somerset': 623}",772136
Maine (EV: 4),2020-11-06 13:48:02.635000,Biden,Trump,414240,333499,80741,88693,731,717,0.4546722454672245,0.5453277545327755,403,552,0.9398932453014504,0.003362787000778855,0.46076666666666666,{'Washington': 731},771307
Maine (EV: 4),2020-11-06 08:37:14.685000,Biden,Trump,413914,333108,80806,89424,230,227,0.42731277533039647,0.5726872246696035,402,552,0.9365304583006715,0.0009776664752934039,0.4633,{'Aroostook': 230},770576
Maine (EV: 4),2020-11-06 02:29:05.716000,Biden,Trump,413817,332978,80839,89654,191,186,0.7150537634408602,0.2849462365591398,401,552,0.9355527918253781,0.0014041867619738468,0.4629666666666667,{'Cumberland': 191},770346
Maine (EV: 4),2020-11-06 01:52:07.763000,Biden,Trump,413684,332925,80759,89845,279,274,0.35401459854014594,0.6459854014598541,400,552,0.9341486050634042,0.000949791543794154,0.4644666666666667,{'Aroostook': 279},770155
Maine (EV: 4),2020-11-05 23:51:41.200000,Biden,Trump,413587,332748,80839,90124,3588,3485,0.47058823529411764,0.5294117647058824,399,552,0.9331988135196101,0.016082082379561324,0.4634,"{'Hancock': 843, 'Oxford': 909, 'Penobscot': 892, 'York': 944}",769876
Maine (EV: 4),2020-11-05 22:01:29.797000,Biden,Trump,411947,330903,81044,93712,1323,1302,0.6190476190476191,0.38095238095238093,395,552,0.9171167311400488,0.007663360963925614,0.4633,{'Hancock': 1323},766288
Maine (EV: 4),2020-11-05 21:53:18.781000,Biden,Trump,411141,330407,80734,95035,1029,970,0.6134020618556701,0.3865979381443299,394,552,0.9094533701761232,0.00567692630423311,0.4697,{'Androscoggin': 1029},764965
Maine (EV: 4),2020-11-05 21:37:23.788000,Biden,Trump,410546,330032,80514,96064,1668,1624,0.5911330049261083,0.4088669950738916,394,552,0.90377644387189,0.008671143045174023,0.4743,{'Knox': 1668},763936
Maine (EV: 4),2020-11-05 21:29:17.300000,Biden,Trump,409586,329368,80218,97732,2299,2240,0.4241071428571429,0.5758928571428571,393,552,0.895105300826716,0.007740093213423949,0.4760666666666667,"{'Oxford': 918, 'York': 1381}",762268
Maine (EV: 4),2020-11-05 21:13:32.296000,Biden,Trump,408636,328078,80558,100031,5579,5406,0.6672216056233815,0.33277839437661855,391,552,0.8873652076132921,0.02982964873738969,0.4629666666666667,"{'Sagadahoc': 4640, 'Waldo': 939}",759969
Maine (EV: 4),2020-11-05 20:48:22.279000,Biden,Trump,405029,326279,78750,105610,1912,1868,0.4544967880085653,0.5455032119914347,390,552,0.8575355588759024,0.005848986059732497,0.48586666666666667,"{'Androscoggin': 915, 'Knox': 997}",754390
Maine (EV: 4),2020-11-05 20:32:32.024000,Biden,Trump,404180,325260,78920,107522,3737,3612,0.5434662236987818,0.45653377630121816,388,552,0.8516865728161699,0.013730776280469037,0.4715666666666667,{'Kennebec': 3737},752478
Maine (EV: 4),2020-11-05 14:52:26.608000,Biden,Trump,402217,323611,78606,111259,2153,2100,0.49428571428571433,0.5057142857142857,387,552,0.8379557965357008,0.0066090067587117884,0.469,{},748741
Maine (EV: 4),2020-11-05 14:50:38.384000,Biden,Trump,401179,322549,78630,113412,0,0,0,0,386,552,0.8313467897769891,0.0,0.47113333333333335,{},746588
Maine (EV: 4),2020-11-05 14:20:44.814000,Biden,Trump,401179,322549,78630,113412,2226,2191,0.44728434504792336,0.5527156549520766,386,552,0.8313467897769891,0.0056965085286886374,0.47113333333333335,{'Penobscot': 2226},746588
Maine (EV: 4),2020-11-04 22:04:57.073000,Biden,Trump,400199,321338,78861,115638,171,168,0.4107142857142857,0.5892857142857143,386,552,0.8256502812483004,0.0003754675524849649,0.46896666666666664,{'Penobscot': 171},744362
Maine (EV: 4),2020-11-04 22:01:03.811000,Biden,Trump,400130,321239,78891,115809,2530,2470,0.68582995951417,0.31417004048582997,385,552,0.8252748136958155,0.011172495562462581,0.4686,{'Knox': 2530},744191
Maine (EV: 4),2020-11-04 20:56:30.919000,Biden,Trump,398436,320463,77973,118339,1782,1743,0.321285140562249,0.678714859437751,384,552,0.8141023181333529,0.002304753806187221,0.4858,{'Penobscot': 1782},741661
Maine (EV: 4),2020-11-04 20:48:16.492000,Biden,Trump,397876,319280,78596,120121,7724,7515,0.47145708582834334,0.5285429141716567,383,552,0.8117975643271657,0.018107058504403417,0.47673333333333334,"{'Knox': 1811, 'Oxford': 1038, 'Piscataquis': 417, 'Sagadahoc': 2076, 'Somerset': 2382}",739879
Maine (EV: 4),2020-11-04 20:37:49.641000,Biden,Trump,394333,315308,79025,127845,1977,1934,0.6773526370217167,0.32264736297828334,378,552,0.7936905058227622,0.007360883422972364,0.4871666666666667,{'Hancock': 1977},732155
Maine (EV: 4),2020-11-04 20:28:27.938000,Biden,Trump,393023,314684,78339,129822,5388,5243,0.5012397482357429,0.4987602517642571,377,552,0.7863296223997899,0.012085588699800476,0.49643333333333334,"{'Piscataquis': 2335, 'York': 3053}",730178
Maine (EV: 4),2020-11-04 20:23:38.149000,Biden,Trump,390395,312069,78326,135210,3728,3700,0.6837837837837838,0.3162162162162162,374,552,0.7742440336999894,0.012726289604037877,0.4891666666666667,"{'Androscoggin': 1356, 'Waldo': 2372}",724790
Maine (EV: 4),2020-11-04 20:10:29.212000,Biden,Trump,387865,310899,76966,138938,3361,3257,0.5376112987411729,0.46238870125882714,371,552,0.7615177440959515,0.007402878399049628,0.5183,"{'Hancock': 1424, 'Oxford': 1937}",721062
Maine (EV: 4),2020-11-04 20:06:39.317000,Biden,Trump,386114,309393,76721,142299,580,564,0.38120567375886527,0.6187943262411347,369,552,0.7541148656969019,0.0006267355468873026,0.5296,{'Somerset': 580},717701
Maine (EV: 4),2020-11-04 20:06:10.353000,Biden,Trump,385899,309044,76855,142879,1159,1122,0.4830659536541889,0.5169340463458111,368,552,0.7534881301500146,0.0020313966232494707,0.5311333333333333,{'Lincoln': 1159},717121
Maine (EV: 4),2020-11-04 20:03:16.371000,Biden,Trump,385357,308464,76893,144038,7502,7293,0.4768956533662416,0.5231043466337584,367,552,0.7514567335267651,0.012118167368189159,0.5346666666666666,"{'Aroostook': 3425, 'Kennebec': 3278, 'Knox': 799}",715962
Maine (EV: 4),2020-11-04 19:52:29.381000,Biden,Trump,381879,304649,77230,151540,717,692,0.2789017341040463,0.7210982658959537,363,552,0.739338566158576,0.00019311011752620733,0.5113666666666666,{'Penobscot': 717},708460
Maine (EV: 4),2020-11-04 19:47:46.988000,Biden,Trump,381686,304150,77536,152257,5781,5576,0.43400286944045907,0.5659971305595409,362,552,0.7391454560410498,0.006966913410297093,0.5043666666666666,"{'Kennebec': 2578, 'Washington': 308, 'York': 2895}",707743
Maine (EV: 4),2020-11-04 19:44:32.496000,Biden,Trump,379266,300994,78272,158038,1242,1223,0.5134914145543745,0.48650858544562553,359,552,0.7321785426307527,0.0020484013952385416,0.4766666666666667,{'Hancock': 1242},701962
Maine (EV: 4),2020-11-04 19:33:35.022000,Biden,Trump,378638,300399,78239,159280,7007,6804,0.5427689594356261,0.4572310405643739,357,552,0.7301301412355141,0.012109128367325361,0.47383333333333333,"{'Knox': 3356, 'Penobscot': 1574, 'Waldo': 2077}",700720
Maine (EV: 4),2020-11-04 19:28:48.570000,Biden,Trump,374945,297288,77657,166287,6724,6543,0.4413877426257069,0.5586122573742931,354,552,0.7180210128681888,0.006878168067524282,0.47626666666666667,"{'Aroostook': 4229, 'Cumberland': 2495}",693713
Maine (EV: 4),2020-11-04 19:21:00.633000,Biden,Trump,372057,293633,78424,173011,1244,1210,0.30000000000000004,0.7,352,552,0.7111428448006645,0.00023256857603370928,0.48783333333333334,{'Penobscot': 1244},686989
Maine (EV: 4),2020-11-04 19:17:39.759000,Biden,Trump,371694,292786,78908,174255,1271,1232,0.4512987012987013,0.5487012987012987,351,552,0.7109102762246308,0.0012979667809273066,0.48073333333333335,{'Oxford': 1271},685745
Maine (EV: 4),2020-11-04 19:13:03.482000,Biden,Trump,371138,292110,79028,175526,18489,18027,0.583014367337882,0.4169856326621179,350,552,0.7096123094437035,0.02924990516628745,0.4771,"{'Aroostook': 297, 'Hancock': 1486, 'Kennebec': 830, 'Oxford': 198, 'Penobscot': 726, 'Somerset': 565, 'York': 14387}",684474
Maine (EV: 4),2020-11-04 18:48:31.105000,Biden,Trump,360628,284593,76035,194015,686,669,0.6726457399103138,0.3273542600896861,342,552,0.680362404277416,0.0012869204774103027,0.5091,{'Hancock': 686},665985
Maine (EV: 4),2020-11-04 17:41:18.740000,Biden,Trump,360178,284374,75804,194701,1877,1834,0.4116684841875682,0.5883315158124318,341,552,0.6790754838000057,0.0010463665119500032,0.5135333333333333,{'Sagadahoc': 1877},665299
Maine (EV: 4),2020-11-04 17:33:32.785000,Biden,Trump,359423,283295,76128,196578,565,552,0.3913043478260869,0.6086956521739131,340,552,0.6780291172880557,0.00025408743312693716,0.51,{'Washington': 565},663422
Maine (EV: 4),2020-11-04 17:16:47.676000,Biden,Trump,359207,282959,76248,197143,1981,1896,0.3391350210970464,0.6608649789029536,339,552,0.6777750298549288,0.00037464634480799397,0.5083666666666666,{'Penobscot': 1981},662857
Maine (EV: 4),2020-11-04 17:04:21.985000,Biden,Trump,358564,281706,76858,199124,4100,3982,0.4171270718232044,0.5828729281767956,337,552,0.6774003835101208,0.0022772023991260992,0.4971,"{'Aroostook': 962, 'Lincoln': 1008, 'Piscataquis': 1354, 'Somerset': 776}",660876
Maine (EV: 4),2020-11-04 16:45:02.187000,Biden,Trump,356903,279385,77518,203224,1041,1014,0.3530571992110454,0.6469428007889546,329,552,0.6751231811109947,0.0002467025003364265,0.4875,"{'Aroostook': 42, 'Cumberland': 999}",656776
Maine (EV: 4),2020-11-04 16:41:26.635000,Biden,Trump,356545,278729,77816,204265,8867,8581,0.5401468360330963,0.4598531639669036,327,552,0.6748764786106582,0.009533684559767774,0.4836,"{'Cumberland': 1206, 'Franklin': 761, 'Oxford': 1830, 'Sagadahoc': 3637, 'Waldo': 598, 'Washington': 835}",655735
Maine (EV: 4),2020-11-04 16:35:11.828000,Biden,Trump,351910,274783,77127,213132,2934,2862,0.4521313766596785,0.5478686233403215,320,552,0.6653427940508905,0.0018380609121961822,0.5070345899727944,{'Lincoln': 2934},646868
Maine (EV: 4),2020-11-04 16:32:53.805000,Biden,Trump,350616,273215,77401,216066,2960,2880,0.6465277777777778,0.35347222222222224,319,552,0.6635047331386943,0.004357008772855275,0.5019240860591219,{'Cumberland': 2960},643934
Maine (EV: 4),2020-11-04 16:30:00.949000,Biden,Trump,348754,272197,76557,219026,3142,3061,0.5191114015027769,0.48088859849722315,318,552,0.659147724365839,0.002748391642171555,0.5233139883930358,{'Cumberland': 3142},640974
Maine (EV: 4),2020-11-04 16:12:53.458000,Biden,Trump,347165,270725,76440,222168,5279,5102,0.47353978831830656,0.5264602116816934,317,552,0.6563993327236675,0.003389837063654255,0.5309859987003013,{'York': 5279},637832
Maine (EV: 4),2020-11-04 16:05:16.566000,Biden,Trump,344749,268039,76710,227447,335,323,0.368421052631579,0.631578947368421,316,552,0.6530094956600132,6.0214973455430254e-05,0.532938689217759,{'Washington': 335},632553
Maine (EV: 4),2020-11-04 15:52:05.608000,Biden,Trump,344630,267835,76795,227782,296,282,0.5780141843971631,0.4219858156028369,315,552,0.6529492806865578,0.00031147050463753434,0.530168666318901,{'Oxford': 296},632218
Maine (EV: 4),2020-11-04 15:41:34.720000,Biden,Trump,344467,267716,76751,228078,3740,3637,0.5177343964806158,0.48226560351938413,314,552,0.6526378101819202,0.0030037717807730457,0.5328877005347593,"{'Knox': 915, 'York': 2825}",631922
Maine (EV: 4),2020-11-04 15:17:08.834000,Biden,Trump,342584,265962,76622,231818,3494,3390,0.4678466076696165,0.5321533923303835,312,552,0.6496340384011472,0.0019948513134591117,0.5571673480152973,"{'Aroostook': 806, 'Franklin': 2688}",628182
Maine (EV: 4),2020-11-04 14:32:18.760000,Biden,Trump,340998,264158,76840,235312,669,653,0.3614088820826953,0.6385911179173047,309,552,0.6476391870876881,8.330828019775804e-05,0.5773908895778679,"{'Aroostook': 531, 'Hancock': 138}",624688
Maine (EV: 4),2020-11-04 14:23:44.006000,Biden,Trump,340762,263741,77021,235981,502,473,0.41226215644820297,0.587737843551797,306,552,0.6475558788074903,0.00016026866277785157,0.5661016949152542,{'Sagadahoc': 502},624019
Maine (EV: 4),2020-11-04 14:15:56.618000,Biden,Trump,340567,263463,77104,236483,3115,3067,0.43723508314313664,0.5627649168568634,305,552,0.6473956101447125,0.0013557904439293056,0.5627649168568634,"{'Aroostook': 460, 'Penobscot': 2655}",623517
Maine (EV: 4),2020-11-04 13:28:22.084000,Biden,Trump,339226,261737,77489,239598,0,0,0,0,303,552,0.6460398197007832,-0.35396018029921683,,{},620402
Michigan (EV: 16),2020-11-06 18:24:05.733000,Biden,Trump,2794853,2646956,147897,-8776,1,1,0.0,1.0,4875,4974,0,0,0.4072,{'St. Clair': 1},5530390
Michigan (EV: 16),2020-11-06 18:15:43.836000,Biden,Trump,2794853,2646955,147898,-8775,-2796,-2745,0.3209471766848816,0.6790528233151184,4875,4974,0,0,0.3622666666666667,{},5530389
Michigan (EV: 16),2020-11-06 17:47:36.874000,Biden,Trump,2795734,2648819,146915,-11571,21,21,0.9523809523809523,0.047619047619047616,4875,4974,0,0,0.4071666666666667,{'Saginaw': 21},5533185
Michigan (EV: 16),2020-11-06 01:57:28.805000,Biden,Trump,2795714,2648818,146896,-11550,20,0,0,0,4875,4974,0,0,0.40726666666666667,{'Antrim': 20},5533164
Michigan (EV: 16),2020-11-05 21:29:17.300000,Biden,Trump,2795714,2648818,146896,-11530,17327,17072,0.42695641986879096,0.573043580131209,4875,4974,0,-13.377103568570133,0.40726666666666667,{'Antrim': 17327},5533144
Michigan (EV: 16),2020-11-05 13:35:36.695000,Biden,Trump,2788425,2639035,149390,5797,22417,23690,0.8116504854368932,0.1883495145631068,4859,4974,13.377103568570133,10.499495608147072,0.18056666666666665,{'Wayne': 23978},5515817
Michigan (EV: 16),2020-11-05 03:46:55.435000,Biden,Trump,2769197,2634573,134624,28214,20805,20721,0.8486076926789248,0.15139230732107523,4859,4974,2.8776079604230618,1.1599686709420889,0.13333333333333333,{'Kalamazoo': 21082},5493400
Michigan (EV: 16),2020-11-05 01:41:10.900000,Biden,Trump,2751613,2631436,120177,49019,591,580,0.8637931034482759,0.13620689655172413,4859,4974,1.7176392894809729,0.018856156966677418,0.1288,{'Kent': 591},5472595
Michigan (EV: 16),2020-11-05 00:44:49.776000,Biden,Trump,2751112,2631357,119755,49610,19750,19520,0.9098360655737705,0.09016393442622951,4859,4974,1.6987831325142955,0.45902736295734425,0.13013333333333332,{'Genesee': 19750},5472004
Michigan (EV: 16),2020-11-05 00:16:49.306000,Biden,Trump,2733352,2629597,103755,69360,57238,56254,0.7954634337113805,0.20453656628861946,4839,4974,1.2397557695569512,0.4694494334483873,0.20453656628861946,{'Kent': 57238},5452254
Michigan (EV: 16),2020-11-04 23:41:34.119000,Biden,Trump,2688604,2618091,70513,126598,5518,5435,0.8103035878564857,0.18969641214351426,4799,4974,0.7703063361085639,0.02439755544125377,0.26843333333333336,{'Wayne': 5518},5395016
Michigan (EV: 16),2020-11-04 21:41:50.861000,Biden,Trump,2684200,2617060,67140,132116,17004,16705,0.6766836276563903,0.3233163723436097,4794,4974,0.7459087806673101,0.0487650446754182,0.27143333333333336,{'Wayne': 17004},5389498
Michigan (EV: 16),2020-11-04 21:37:45.330000,Biden,Trump,2672896,2611659,61237,149120,0,0,0,0,4771,4974,0.6971437359918919,-0.0012272524556059539,0.20626666666666665,{},5372494
Michigan (EV: 16),2020-11-04 21:32:07.411000,Biden,Trump,2672896,2611659,61237,148234,0,0,0,0,4771,4974,0.6983709884474979,0.10111993328376101,0.20626666666666665,{},5372494
Michigan (EV: 16),2020-11-04 21:29:17.571000,Biden,Trump,2672896,2611659,61237,290401,0,0,0,0,4771,4974,0.5972510551637369,9.866202259478651e-05,0.20626666666666665,{},5372494
Michigan (EV: 16),2020-11-04 21:21:34.232000,Biden,Trump,2672896,2611659,61237,290673,0,0,0,0,4771,4974,0.5971523931411421,-0.008787209527928552,0.20626666666666665,{},5372494
Michigan (EV: 16),2020-11-04 20:56:30.919000,Biden,Trump,2672896,2611659,61237,268292,36102,40731,0.7937197711816553,0.20628022881834476,4771,4974,0.6059396026690707,0.053327176461871684,0.20628022881834476,{'Wayne': 36102},5372494
Michigan (EV: 16),2020-11-04 20:40:10.807000,Biden,Trump,2640567,2603257,37310,304394,693,687,0.6200873362445415,0.3799126637554585,4709,4974,0.552612426207199,0.0004101883457936495,0.5785666666666667,{'Kent': 693},5336392
Michigan (EV: 16),2020-11-04 20:28:27.938000,Biden,Trump,2640141,2602996,37145,305087,4594,4546,0.4095908490981083,0.5904091509018917,4709,4974,0.5522022378614053,-0.0004211259911290899,0.5836,{'Charlevoix': 4617},5335699
Michigan (EV: 16),2020-11-04 20:23:38.149000,Biden,Trump,2638279,2600312,37967,309681,0,0,0,0,4709,4974,0.5526233638525344,-0.00017110589781699215,0.5850333333333333,{},5331105
Michigan (EV: 16),2020-11-04 20:16:11.234000,Biden,Trump,2638279,2600312,37967,308819,0,0,0,0,4709,4974,0.5527944697503514,-0.0007968540660788781,0.5850333333333333,{},5331105
Michigan (EV: 16),2020-11-04 20:14:42.157000,Biden,Trump,2638279,2600312,37967,304867,1377,1357,0.7273397199705232,0.2726602800294768,4709,4974,0.5535913238164303,0.0012877155265935691,0.5850333333333333,{'Berrien': 1377},5331105
Michigan (EV: 16),2020-11-04 19:33:35.022000,Biden,Trump,2637292,2599942,37350,306244,78,0,0,0,4708,4974,0.5523036082898367,8.33722012250071e-06,0.5998333333333333,{'Lenawee': 78},5329728
Michigan (EV: 16),2020-11-04 19:17:39.759000,Biden,Trump,2637292,2599942,37350,306322,38374,37814,0.400169249484318,0.599830750515682,4722,4974,0.5522952710697142,-0.004154634583255601,0.599830750515682,{'Monroe': 38449},5329650
Michigan (EV: 16),2020-11-04 19:13:03.482000,Biden,Trump,2622160,2577260,44900,344696,121,120,0.43333333333333335,0.5666666666666667,4666,4974,0.5564499056529698,-2.4194622316731085e-07,0.3095333333333333,{'Macomb': 121},5291276
Michigan (EV: 16),2020-11-04 18:48:31.105000,Biden,Trump,2622108,2577192,44916,344817,0,0,0,0,4666,4974,0.556450147599193,0.0,0.3085,{},5291155
Michigan (EV: 16),2020-11-04 18:40:57.265000,Biden,Trump,2622108,2577192,44916,344817,0,0,0,0,4664,4974,0.556450147599193,0.0,0.3085,{},5291155
Michigan (EV: 16),2020-11-04 18:30:33.024000,Biden,Trump,2622108,2577192,44916,344817,-12287,-12278,0.6327577781397622,0.3672422218602378,4643,4974,0.556450147599193,-0.009562937221751389,0.28446666666666665,{'Eaton': 3},5291155
Michigan (EV: 16),2020-11-04 18:23:27.249000,Biden,Trump,2629877,2581701,48176,322576,0,0,0,0,4657,4974,0.5660130848209444,0.0,0.3085,{},5303442
Michigan (EV: 16),2020-11-04 18:16:31.344000,Biden,Trump,2629877,2581701,48176,322576,0,0,0,0,4653,4974,0.5660130848209444,-0.005615443563585565,0.3085,{},5303442
Michigan (EV: 16),2020-11-04 18:15:15.698000,Biden,Trump,2629877,2581701,48176,300015,0,0,0,0,4653,4974,0.5716285283845299,0.0,0.3085,{},5303442
Michigan (EV: 16),2020-11-04 17:57:21.547000,Biden,Trump,2629877,2581701,48176,300015,51376,45782,0.691494473810668,0.308505526189332,4639,4974,0.5716285283845299,0.03624048399456614,0.308505526189332,"{'Oakland': 2149, 'Wayne': 49227}",5303442
Michigan (EV: 16),2020-11-04 17:44:28.196000,Biden,Trump,2598219,2567577,30642,351391,15273,15097,0.4771808968669272,0.5228191031330728,4529,4974,0.5353880443899638,0.0008837499877011323,0.5619,{'Macomb': 15273},5252066
Michigan (EV: 16),2020-11-04 17:41:18.740000,Biden,Trump,2591015,2559684,31331,366664,1056,1660,0.5210843373493976,0.4789156626506024,4519,4974,0.5345042944022627,-0.006561968762803683,0.4710666666666667,"{'Ingham': 25, 'St. Clair': 773}",5236793
Michigan (EV: 16),2020-11-04 17:16:47.676000,Biden,Trump,2590150,2558889,31261,316755,0,0,0,0,4513,4974,0.5410662631650663,0.0,0.48086666666666666,{},5235737
Michigan (EV: 16),2020-11-04 17:04:21.985000,Biden,Trump,2590150,2558889,31261,316755,14357,14070,0.38315565031982945,0.6168443496801705,4497,4974,0.5410662631650663,-0.0028301773659312746,0.48086666666666666,"{'Allegan': 13037, 'Eaton': 1320}",5235737
Michigan (EV: 16),2020-11-04 16:52:58.575000,Biden,Trump,2584759,2550210,34549,331112,3837,3806,0.4710982658959537,0.5289017341040463,4489,4974,0.5438964405309976,0.0002723518472549369,0.47163333333333335,{'Macomb': 3837},5221380
Michigan (EV: 16),2020-11-04 16:37:07.239000,Biden,Trump,2582966,2548197,34769,334949,10366,10240,0.7560546875,0.2439453125,4486,4974,0.5436240886837427,0.009155489756208834,0.47746666666666665,{'Genesee': 10366},5217543
